datasetID	verbatimIdentification	taxonID	concept	root_class	qualifier	plankton	status	method	donor	identifiedBy	dateIdentified	identificationReferences	confidence	remarks
planktonset1.0	acantharia_protist	pzt:001265	acantharia	living	full_body	true	accepted							
planktonset1.0	acantharia_protist_big_center	pzt:001265	acantharia	living	full_body	true	accepted							
planktonset1.0	acantharia_protist_halo	pzt:001265	acantharia	living	full_body	true	accepted							
planktonset1.0	amphipods	pzt:000263	amphipoda	living	full_body	true	accepted							
planktonset1.0	appendicularian_fritillaridae	pzt:000315	fritillariidae	living	full_body	true	accepted							
planktonset1.0	appendicularian_s_shape	pzt:000313	appendicularia	living	full_body	true	accepted							
planktonset1.0	appendicularian_slight_curve	pzt:000313	appendicularia	living	full_body	true	accepted							
planktonset1.0	appendicularian_straight	pzt:000313	appendicularia	living	full_body	true	accepted							
planktonset1.0	artifacts	pzt:000002	artefact	artefact	unqualified	false	accepted							
planktonset1.0	artifacts_edge	pzt:000002	artefact	artefact	unqualified	false	accepted							
planktonset1.0	chaetognath_non_sagitta	pzt:000304	chaetognatha	living	full_body	true	accepted							
planktonset1.0	chaetognath_other	pzt:000304	chaetognatha	living	full_body	true	accepted							
planktonset1.0	chaetognath_sagitta	pzt:000308	sagitta	living	full_body	true	accepted							
planktonset1.0	chordate_type1	pzt:000312	chordata	living	full_body	true	accepted							
planktonset1.0	copepod_calanoid	pzt:000153	calanoida	living	full_body	true	accepted							
planktonset1.0	copepod_calanoid_eggs	pzt:000153	calanoida	living	egg	true	accepted							
planktonset1.0	copepod_calanoid_eucalanus	pzt:000184	eucalanus	living	full_body	true	accepted							
planktonset1.0	copepod_calanoid_flatheads	pzt:000153	calanoida	living	full_body	true	accepted							
planktonset1.0	copepod_calanoid_frillyAntennae	pzt:000153	calanoida	living	full_body	true	accepted							
planktonset1.0	copepod_calanoid_large	pzt:000153	calanoida	living	full_body	true	accepted							
planktonset1.0	copepod_calanoid_large_side_antennatucked	pzt:000153	calanoida	living	full_body	true	accepted							
planktonset1.0	copepod_calanoid_octomoms	pzt:000153	calanoida	living	full_body	true	accepted							
planktonset1.0	copepod_calanoid_small_longantennae	pzt:000153	calanoida	living	full_body	true	accepted							
planktonset1.0	copepod_cyclopoid_copilia	pzt:000231	copilia	living	full_body	true	accepted							
planktonset1.0	copepod_cyclopoid_oithona	pzt:000227	oithona	living	full_body	true	accepted							
planktonset1.0	copepod_cyclopoid_oithona_eggs	pzt:000227	oithona	living	full_body	true	accepted							
planktonset1.0	copepod_other	pzt:000152	copepoda	living	full_body	true	accepted							
planktonset1.0	crustacean_other	pzt:000062	arthropoda	living	full_body	true	accepted							
planktonset1.0	ctenophore_cestid	pzt:000425	cestidae	living	full_body	true	accepted							
planktonset1.0	ctenophore_cydippid_no_tentacles	pzt:000426	cydippida	living	full_body	true	accepted							
planktonset1.0	ctenophore_cydippid_tentacles	pzt:000426	cydippida	living	full_body	true	accepted							
planktonset1.0	ctenophore_lobate	pzt:000427	lobata	living	full_body	true	accepted							
